Instance,LB,ILB,TLB,UP,IUP,TUP,ITER,TIME,OPTG,OPTS
input/Spd_RF2_250_369_4195.txt, 6.03229, 19, 0, 48, 26635, 3, 79157, 10, 0, 0
input/Spd_RF2_250_369_4203.txt, 6.31910, 14, 0, 50, 8, 0, 79000, 10, 0, 0
input/Spd_RF2_300_326_4211.txt, 39.06667, 1, 0, 86, 135, 0, 90770, 10, 0, 0
input/Spd_RF2_300_326_4219.txt, 38.93333, 1, 0, 81, 480, 0, 89746, 10, 0, 0
input/Spd_RF2_300_326_4227.txt, 38.46667, 1, 0, 84, 301, 0, 89945, 10, 0, 0
input/Spd_RF2_300_326_4235.txt, 38.29762, 1, 0, 85, 772, 0, 90366, 10, 0, 0
input/Spd_RF2_300_326_4243.txt, 39.60000, 1, 0, 85, 8668, 0, 90298, 10, 0, 0
input/Spd_RF2_300_353_4251.txt, 29.91429, 1, 0, 77, 12, 0, 83568, 10, 0, 0
input/Spd_RF2_300_353_4259.txt, 29.67143, 1, 0, 74, 18, 0, 82338, 10, 0, 0
input/Spd_RF2_300_353_4267.txt, 30.58333, 1, 0, 79, 35, 0, 82984, 10, 0, 0
input/Spd_RF2_300_353_4275.txt, 29.96905, 1, 0, 77, 12, 0, 82719, 10, 0, 0
input/Spd_RF2_300_353_4283.txt, 29.63810, 1, 0, 77, 29138, 3, 83701, 10, 0, 0
input/Spd_RF2_300_380_4291.txt, 23.75476, 1, 0, 74, 9, 0, 76034, 10, 0, 0
input/Spd_RF2_300_380_4299.txt, 21.86905, 1, 0, 70, 32692, 4, 76029, 10, 0, 0
input/Spd_RF2_300_380_4307.txt, 20.33929, 1, 0, 72, 7535, 0, 75131, 10, 0, 0
input/Spd_RF2_300_380_4315.txt, 19.66905, 1, 0, 67, 20, 0, 77493, 10, 0, 0
input/Spd_RF2_300_380_4323.txt, 22.36905, 1, 0, 72, 59599, 7, 76195, 10, 0, 0
input/Spd_RF2_300_407_4331.txt, 15.65000, 1, 0, 67, 4, 0, 71457, 10, 0, 0
input/Spd_RF2_300_407_4339.txt, 15.89560, 3, 0, 66, 4, 0, 71586, 10, 0, 0
input/Spd_RF2_300_407_4347.txt, 16.05476, 1, 0, 63, 42568, 5, 71239, 10, 0, 0
input/Spd_RF2_300_407_4355.txt, 14.28444, 3, 0, 66, 18, 0, 62730, 10, 0, 0
input/Spd_RF2_300_407_4363.txt, 15.88571, 1, 0, 66, 24, 0, 69840, 10, 0, 0
input/Spd_RF2_300_434_4371.txt, 11.11387, 16, 0, 62, 2146, 0, 65672, 10, 0, 0
input/Spd_RF2_300_434_4379.txt, 9.30739, 5, 0, 62, 34826, 5, 66614, 10, 0, 0
input/Spd_RF2_300_434_4387.txt, 9.01684, 14, 0, 62, 28819, 4, 65945, 10, 0, 0
input/Spd_RF2_300_434_4395.txt, 9.28874, 15, 0, 62, 10156, 1, 67499, 10, 0, 0
input/Spd_RF2_300_434_4403.txt, 12.62540, 23, 0, 63, 20386, 3, 66142, 10, 0, 0
input/Spd_RF2_350_378_4411.txt, 46.40000, 1, 0, 98, 16814, 2, 76917, 10, 0, 0
input/Spd_RF2_350_378_4419.txt, 45.28333, 1, 0, 97, 4579, 0, 77167, 10, 0, 0
input/Spd_RF2_350_378_4427.txt, 45.96667, 1, 0, 100, 701, 0, 76243, 10, 0, 0
input/Spd_RF2_350_378_4435.txt, 45.60000, 1, 0, 96, 610, 0, 76543, 10, 0, 0
input/Spd_RF2_350_378_4443.txt, 45.55000, 1, 0, 98, 157, 0, 64642, 10, 0, 0
input/Spd_RF2_350_406_4451.txt, 36.85238, 1, 0, 90, 2427, 5, 4581, 10, 0, 0
input/Spd_RF2_350_406_4459.txt, 36.48095, 1, 0, 90, 6750, 0, 71621, 10, 0, 0
input/Spd_RF2_350_406_4467.txt, 36.81667, 1, 0, 91, 9, 0, 71155, 10, 0, 0
input/Spd_RF2_350_406_4475.txt, 34.95833, 1, 0, 87, 7, 0, 71416, 10, 0, 0
input/Spd_RF2_350_406_4483.txt, 35.64762, 1, 0, 92, 6, 0, 71380, 10, 0, 0
input/Spd_RF2_350_435_4491.txt, 27.16429, 1, 0, 81, 26243, 3, 66530, 10, 0, 0
input/Spd_RF2_350_435_4499.txt, 27.10238, 1, 0, 80, 7353, 1, 66319, 10, 0, 0
input/Spd_RF2_350_435_4507.txt, 26.70476, 1, 0, 79, 8, 0, 67842, 10, 0, 0
input/Spd_RF2_350_435_4515.txt, 27.51190, 1, 0, 82, 42053, 6, 66970, 10, 0, 0
input/Spd_RF2_350_435_4523.txt, 27.43571, 1, 0, 82, 13248, 2, 65784, 10, 0, 0
input/Spd_RF2_350_463_4531.txt, 21.30476, 1, 0, 80, 1308, 0, 61493, 10, 0, 0
input/Spd_RF2_350_463_4539.txt, 20.40476, 1, 0, 74, 13169, 2, 63764, 10, 0, 0
input/Spd_RF2_350_463_4547.txt, 19.66905, 1, 0, 75, 29180, 4, 63008, 10, 0, 0
input/Spd_RF2_350_463_4555.txt, 18.62143, 1, 0, 78, 6, 0, 63287, 10, 0, 0
input/Spd_RF2_350_463_4563.txt, 21.16667, 1, 0, 77, 11082, 1, 62433, 10, 0, 0
input/Spd_RF2_350_492_4571.txt, 14.23073, 5, 0, 70, 17781, 3, 58297, 10, 0, 0
input/Spd_RF2_350_492_4579.txt, 15.29330, 3, 0, 75, 5268, 0, 58417, 10, 0, 0
input/Spd_RF2_350_492_4587.txt, 12.40000, 1, 0, 73, 42026, 7, 58399, 10, 0, 0
input/Spd_RF2_350_492_4595.txt, 13.67766, 3, 0, 71, 1348, 0, 58831, 10, 0, 0
input/Spd_RF2_350_492_4603.txt, 14.91623, 3, 0, 78, 1, 0, 57751, 10, 0, 0
input/Spd_RF2_400_429_4611.txt, 53.56667, 1, 0, 117, 1718, 0, 66776, 10, 0, 0
input/Spd_RF2_400_429_4619.txt, 54.26667, 1, 0, 116, 1236, 0, 66846, 10, 0, 0
input/Spd_RF2_400_429_4627.txt, 53.71667, 1, 0, 117, 2284, 0, 66288, 10, 0, 0
input/Spd_RF2_400_429_4635.txt, 53.73333, 1, 0, 114, 12621, 1, 66584, 10, 0, 0
input/Spd_RF2_400_429_4643.txt, 54.81667, 1, 0, 118, 10343, 1, 67003, 10, 0, 0
input/Spd_RF2_400_459_4651.txt, 43.66667, 1, 0, 108, 2564, 0, 61856, 10, 0, 0
input/Spd_RF2_400_459_4659.txt, 43.37500, 1, 0, 103, 8007, 1, 62706, 10, 0, 0
input/Spd_RF2_400_459_4667.txt, 43.28333, 1, 0, 106, 2617, 0, 62733, 10, 0, 0
input/Spd_RF2_400_459_4675.txt, 43.86667, 1, 0, 109, 6672, 1, 61110, 10, 0, 0
input/Spd_RF2_400_459_4683.txt, 42.70000, 1, 0, 107, 8, 0, 60743, 10, 0, 0
input/Spd_RF2_400_489_4691.txt, 32.90000, 1, 0, 95, 2930, 0, 58138, 10, 0, 0
input/Spd_RF2_400_489_4699.txt, 34.66905, 1, 0, 100, 29022, 5, 57874, 10, 0, 0
input/Spd_RF2_400_489_4707.txt, 33.29762, 1, 0, 97, 5192, 0, 58950, 10, 0, 0
input/Spd_RF2_400_489_4715.txt, 33.73333, 1, 0, 96, 47338, 8, 58164, 10, 0, 0
input/Spd_RF2_400_489_4723.txt, 34.03095, 1, 0, 94, 12769, 2, 57626, 10, 0, 0
input/Spd_RF2_400_519_4731.txt, 25.47143, 1, 0, 94, 20, 0, 55192, 10, 0, 0
input/Spd_RF2_400_519_4739.txt, 24.66429, 1, 0, 92, 9, 0, 55115, 10, 0, 0
input/Spd_RF2_400_519_4747.txt, 25.99048, 1, 0, 92, 5261, 0, 55566, 10, 0, 0
input/Spd_RF2_400_519_4755.txt, 25.90000, 1, 0, 90, 6601, 1, 55260, 10, 0, 0
input/Spd_RF2_400_519_4763.txt, 24.96071, 1, 0, 90, 14007, 2, 55491, 10, 0, 0
input/Spd_RF2_400_549_4771.txt, 18.86667, 1, 0, 87, 10, 0, 52112, 10, 0, 0
input/Spd_RF2_400_549_4779.txt, 18.22994, 3, 0, 87, 49250, 9, 51807, 10, 0, 0
input/Spd_RF2_400_549_4787.txt, 17.98214, 1, 0, 86, 12, 0, 51971, 10, 0, 0
input/Spd_RF2_400_549_4795.txt, 17.99881, 1, 0, 80, 42056, 8, 52471, 10, 0, 0
input/Spd_RF2_400_549_4803.txt, 20.66310, 1, 0, 88, 14274, 2, 52004, 10, 0, 0
input/Spd_RF2_40_50_611.txt, 2.78278, 5, 0, 9, 56, 0, 702810, 10, 0, 0
input/Spd_RF2_40_50_619.txt, 2.16667, 1, 0, 7, 186, 0, 705821, 10, 0, 0
input/Spd_RF2_40_50_627.txt, 2.60049, 38, 0, 8, 14, 0, 703440, 10, 0, 0
input/Spd_RF2_40_50_635.txt, 2.63333, 1, 0, 9, 24, 0, 717309, 10, 0, 0
input/Spd_RF2_40_50_643.txt, 2.45188, 6231, 0, 8, 1, 0, 685053, 10, 0, 0
input/Spd_RF2_40_60_651.txt, 0.51321, 20, 0, 5, 32651, 0, 590780, 10, 0, 0
input/Spd_RF2_40_60_659.txt, 1.13223, 23, 0, 5, 6, 0, 647368, 10, 0, 0
input/Spd_RF2_40_60_667.txt, 0.54177, 14, 0, 5, 19074, 0, 573190, 10, 0, 0
input/Spd_RF2_40_60_675.txt, 0.27411, 280996, 4, 4, 287857, 4, 579052, 10, 0, 0
input/Spd_RF2_40_60_683.txt, 0.87439, 35, 0, 7, 6, 0, 626525, 10, 0, 0
input/Spd_RF2_40_71_691.txt, 0.15543, 37, 0, 2, 27921, 0, 494153, 10, 0, 0
input/Spd_RF2_40_71_699.txt, 0.54518, 28, 0, 5, 2676, 0, 509537, 10, 0, 0
input/Spd_RF2_40_71_707.txt, 0.48424, 28, 0, 4, 33930, 0, 469702, 10, 0, 0
input/Spd_RF2_40_71_715.txt, 0.37555, 27, 0, 4, 91968, 2, 459427, 10, 0, 0
input/Spd_RF2_40_71_723.txt, 0.08863, 21, 0, 4, 135222, 2, 467416, 10, 0, 0
input/Spd_RF2_40_81_731.txt, -0.06112, 153175, 3, 4, 34957, 0, 403595, 10, 0, 0
input/Spd_RF2_40_81_739.txt, -0.02562, 259152, 6, 2, 55, 0, 407545, 10, 0, 0
input/Spd_RF2_40_81_747.txt, 0.01607, 27, 0, 4, 281646, 6, 422767, 10, 0, 0
input/Spd_RF2_40_81_755.txt, -0.01908, 387796, 9, 3, 300585, 7, 424291, 10, 0, 0
input/Spd_RF2_40_81_763.txt, -0.04642, 123208, 2, 4, 25069, 0, 416835, 10, 0, 0
input/Spd_RF2_40_92_771.txt, -0.04866, 228548, 6, 4, 2, 0, 372461, 10, 0, 0
input/Spd_RF2_40_92_779.txt, -0.05457, 54, 0, 4, 10, 0, 362559, 10, 0, 0
input/Spd_RF2_40_92_787.txt, 0.09567, 38, 0, 4, 21255, 0, 366995, 10, 0, 0
input/Spd_RF2_40_92_795.txt, -0.05843, 301230, 7, 4, 128970, 3, 381361, 10, 0, 0
input/Spd_RF2_40_92_803.txt, -0.01698, 114, 0, 4, 24, 0, 318881, 10, 0, 0
input/Spd_RF2_450_482_4811.txt, 60.73333, 1, 0, 130, 6478, 1, 57839, 10, 0, 0
input/Spd_RF2_450_482_4819.txt, 60.55000, 1, 0, 130, 18542, 3, 58766, 10, 0, 0
input/Spd_RF2_450_482_4827.txt, 60.68333, 1, 0, 132, 18167, 3, 58499, 10, 0, 0
input/Spd_RF2_450_482_4835.txt, 61.36667, 1, 0, 131, 54258, 9, 58406, 10, 0, 0
input/Spd_RF2_450_482_4843.txt, 61.08333, 1, 0, 131, 384, 0, 58891, 10, 0, 0
input/Spd_RF2_450_515_4851.txt, 49.00000, 1, 0, 120, 35857, 6, 55113, 10, 0, 0
input/Spd_RF2_450_515_4859.txt, 49.26429, 1, 0, 119, 6, 0, 55405, 10, 0, 0
input/Spd_RF2_450_515_4867.txt, 48.01667, 1, 0, 121, 340, 0, 56031, 10, 0, 0
input/Spd_RF2_450_515_4875.txt, 49.13810, 1, 0, 121, 9, 0, 53446, 10, 0, 0
input/Spd_RF2_450_515_4883.txt, 48.15000, 1, 0, 119, 6, 0, 55503, 10, 0, 0
input/Spd_RF2_450_548_4891.txt, 38.75476, 1, 0, 108, 1219, 0, 51489, 10, 0, 0
input/Spd_RF2_450_548_4899.txt, 38.81429, 1, 0, 109, 13102, 2, 51352, 10, 0, 0
input/Spd_RF2_450_548_4907.txt, 38.39524, 1, 0, 106, 1913, 0, 52221, 10, 0, 0
input/Spd_RF2_450_548_4915.txt, 37.88810, 1, 0, 106, 9956, 1, 52187, 10, 0, 0
input/Spd_RF2_450_548_4923.txt, 39.19762, 1, 0, 116, 27231, 5, 51082, 10, 0, 0
input/Spd_RF2_450_581_4931.txt, 29.64405, 1, 0, 109, 20, 0, 47781, 10, 0, 0
input/Spd_RF2_450_581_4939.txt, 29.98810, 1, 0, 100, 21609, 4, 48684, 10, 0, 0
input/Spd_RF2_450_581_4947.txt, 30.51667, 1, 0, 100, 10490, 2, 48771, 10, 0, 0
input/Spd_RF2_450_581_4955.txt, 31.01429, 1, 0, 103, 16337, 3, 48434, 10, 0, 0
input/Spd_RF2_450_581_4963.txt, 30.00000, 1, 0, 101, 15921, 3, 48868, 10, 0, 0
input/Spd_RF2_450_614_4971.txt, 22.66677, 3, 0, 99, 5707, 1, 45111, 10, 0, 0
input/Spd_RF2_450_614_4979.txt, 23.25476, 1, 0, 99, 5804, 1, 45800, 10, 0, 0
input/Spd_RF2_450_614_4987.txt, 21.25130, 3, 0, 99, 30887, 6, 45974, 10, 0, 0
input/Spd_RF2_450_614_4995.txt, 21.94710, 3, 0, 95, 61, 0, 46146, 10, 0, 0
input/Spd_RF2_450_614_5003.txt, 22.65801, 3, 0, 98, 9711, 2, 45623, 10, 0, 0
input/Spd_RF2_500_534_5011.txt, 67.86667, 1, 0, 144, 867, 0, 52261, 10, 0, 0
input/Spd_RF2_500_534_5019.txt, 68.56667, 1, 0, 147, 5466, 1, 52587, 10, 0, 0
input/Spd_RF2_500_534_5027.txt, 68.78333, 1, 0, 147, 2365, 0, 52154, 10, 0, 0
input/Spd_RF2_500_534_5035.txt, 69.86667, 1, 0, 148, 22509, 4, 52273, 10, 0, 0
input/Spd_RF2_500_534_5043.txt, 68.06667, 1, 0, 146, 45772, 8, 52228, 10, 0, 0
input/Spd_RF2_500_568_5051.txt, 56.10000, 1, 0, 130, 2193, 0, 49624, 10, 0, 0
input/Spd_RF2_500_568_5059.txt, 56.45000, 1, 0, 136, 6, 0, 49239, 10, 0, 0
input/Spd_RF2_500_568_5067.txt, 55.43333, 1, 0, 134, 6, 0, 50010, 10, 0, 0
input/Spd_RF2_500_568_5075.txt, 56.91667, 1, 0, 137, 4, 0, 48973, 10, 0, 0
input/Spd_RF2_500_568_5083.txt, 56.14286, 1, 0, 134, 6, 0, 49210, 10, 0, 0
input/Spd_RF2_500_603_5091.txt, 47.23810, 1, 0, 128, 12078, 2, 46835, 10, 0, 0
input/Spd_RF2_500_603_5099.txt, 45.41429, 1, 0, 120, 1881, 0, 46714, 10, 0, 0
input/Spd_RF2_500_603_5107.txt, 46.28571, 1, 0, 126, 6, 0, 46617, 10, 0, 0
input/Spd_RF2_500_603_5115.txt, 45.74286, 1, 0, 124, 22020, 4, 46974, 10, 0, 0
input/Spd_RF2_500_603_5123.txt, 43.53571, 1, 0, 123, 17465, 3, 46755, 10, 0, 0
input/Spd_RF2_500_637_5131.txt, 37.25714, 1, 0, 120, 104, 0, 43552, 10, 0, 0
input/Spd_RF2_500_637_5139.txt, 36.14048, 1, 0, 118, 2307, 0, 44078, 10, 0, 0
input/Spd_RF2_500_637_5147.txt, 35.50238, 1, 0, 111, 12923, 2, 43683, 10, 0, 0
input/Spd_RF2_500_637_5155.txt, 34.28810, 1, 0, 112, 30541, 6, 44543, 10, 0, 0
input/Spd_RF2_500_637_5163.txt, 34.72143, 1, 0, 116, 4, 0, 43982, 10, 0, 0
input/Spd_RF2_500_672_5171.txt, 28.90000, 1, 0, 112, 604, 0, 41305, 10, 0, 0
input/Spd_RF2_500_672_5179.txt, 27.26429, 1, 0, 106, 24572, 5, 41504, 10, 0, 0
input/Spd_RF2_500_672_5187.txt, 23.78333, 1, 0, 102, 2461, 0, 41719, 10, 0, 0
input/Spd_RF2_500_672_5195.txt, 27.45714, 1, 0, 109, 14578, 3, 41850, 10, 0, 0
input/Spd_RF2_500_672_5203.txt, 26.01548, 1, 0, 108, 11034, 2, 41830, 10, 0, 0
input/Spd_RF2_60_107_1131.txt, 0.01760, 119667, 3, 7, 204949, 6, 307153, 10, 0, 0
input/Spd_RF2_60_107_1139.txt, 0.86189, 31, 0, 8, 26, 0, 328795, 10, 0, 0
input/Spd_RF2_60_107_1147.txt, 0.44509, 55, 0, 7, 31852, 1, 303571, 10, 0, 0
input/Spd_RF2_60_107_1155.txt, 0.22698, 130693, 4, 8, 20401, 0, 313166, 10, 0, 0
input/Spd_RF2_60_107_1163.txt, 1.03846, 24, 0, 6, 29244, 0, 314685, 10, 0, 0
input/Spd_RF2_60_119_1171.txt, 0.24291, 40, 0, 7, 31958, 1, 282276, 10, 0, 0
input/Spd_RF2_60_119_1179.txt, 0.12552, 41, 0, 7, 50, 0, 279193, 10, 0, 0
input/Spd_RF2_60_119_1187.txt, 0.11888, 130905, 4, 8, 9311, 0, 273187, 10, 0, 0
input/Spd_RF2_60_119_1195.txt, 0.08717, 30, 0, 8, 2597, 0, 274511, 10, 0, 0
input/Spd_RF2_60_119_1203.txt, 0.17412, 48, 0, 8, 12, 0, 276550, 10, 0, 0
input/Spd_RF2_60_71_1011.txt, 4.65000, 1, 0, 12, 3, 0, 481142, 10, 0, 0
input/Spd_RF2_60_71_1019.txt, 5.45000, 1, 0, 15, 28, 0, 455404, 10, 0, 0
input/Spd_RF2_60_71_1027.txt, 5.21667, 1, 0, 14, 2, 0, 502189, 10, 0, 0
input/Spd_RF2_60_71_1035.txt, 4.63333, 1, 0, 13, 1, 0, 480488, 10, 0, 0
input/Spd_RF2_60_71_1043.txt, 5.93333, 1, 0, 15, 140, 0, 474858, 10, 0, 0
input/Spd_RF2_60_83_1051.txt, 2.12135, 5, 0, 10, 69423, 1, 395518, 10, 0, 0
input/Spd_RF2_60_83_1059.txt, 1.87143, 1, 0, 9, 29136, 0, 401099, 10, 0, 0
input/Spd_RF2_60_83_1067.txt, 2.31360, 5, 0, 12, 20659, 0, 392814, 10, 0, 0
input/Spd_RF2_60_83_1075.txt, 3.22837, 17, 0, 11, 485, 0, 346507, 10, 0, 0
input/Spd_RF2_60_83_1083.txt, 2.54484, 22, 0, 10, 7, 0, 393046, 10, 0, 0
input/Spd_RF2_60_95_1091.txt, 1.90307, 41, 0, 8, 75, 0, 358550, 10, 0, 0
input/Spd_RF2_60_95_1099.txt, 1.03851, 15, 0, 8, 406, 0, 365288, 10, 0, 0
input/Spd_RF2_60_95_1107.txt, 0.32482, 26, 0, 6, 200462, 5, 359121, 10, 0, 0
input/Spd_RF2_60_95_1115.txt, 0.80299, 211599, 6, 9, 8833, 0, 352200, 10, 0, 0
input/Spd_RF2_60_95_1123.txt, 0.78098, 20, 0, 8, 151, 0, 359315, 10, 0, 0
input/Spd_RF2_80_106_1451.txt, 3.82226, 10, 0, 16, 4, 0, 305051, 10, 0, 0
input/Spd_RF2_80_106_1459.txt, 4.05557, 17, 0, 14, 256, 0, 309958, 10, 0, 0
input/Spd_RF2_80_106_1467.txt, 3.91667, 1, 0, 15, 38, 0, 316722, 10, 0, 0
input/Spd_RF2_80_106_1475.txt, 3.95476, 1, 0, 14, 55356, 1, 312098, 10, 0, 0
input/Spd_RF2_80_106_1483.txt, 4.03333, 1, 0, 15, 2676, 0, 311201, 10, 0, 0
input/Spd_RF2_80_120_1491.txt, 1.66514, 106287, 3, 12, 1007, 0, 280631, 10, 0, 0
input/Spd_RF2_80_120_1499.txt, 0.92379, 5, 0, 14, 105720, 3, 268039, 10, 0, 0
input/Spd_RF2_80_120_1507.txt, 2.12582, 25, 0, 13, 3, 0, 267349, 10, 0, 0
input/Spd_RF2_80_120_1515.txt, 2.55324, 12, 0, 14, 59338, 2, 268879, 10, 0, 0
input/Spd_RF2_80_120_1523.txt, 2.05239, 20, 0, 15, 9402, 0, 272443, 10, 0, 0
input/Spd_RF2_80_133_1531.txt, 1.64819, 48, 0, 11, 17, 0, 218594, 10, 0, 0
input/Spd_RF2_80_133_1539.txt, 0.22094, 40786, 1, 10, 34378, 1, 250483, 10, 0, 0
input/Spd_RF2_80_133_1547.txt, 1.02884, 66713, 2, 10, 5905, 0, 249263, 10, 0, 0
input/Spd_RF2_80_133_1555.txt, 0.54369, 37, 0, 10, 6, 0, 246518, 10, 0, 0
input/Spd_RF2_80_133_1563.txt, 1.27364, 15, 0, 12, 24862, 1, 240396, 10, 0, 0
input/Spd_RF2_80_147_1571.txt, 0.11724, 40, 0, 10, 3179, 0, 217265, 10, 0, 0
input/Spd_RF2_80_147_1579.txt, 0.63957, 34, 0, 11, 14429, 0, 213471, 10, 0, 0
input/Spd_RF2_80_147_1587.txt, 0.79163, 41, 0, 10, 38, 0, 218634, 10, 0, 0
input/Spd_RF2_80_147_1595.txt, 0.90386, 30, 0, 11, 11490, 0, 191060, 10, 0, 0
input/Spd_RF2_80_147_1603.txt, 0.87008, 33, 0, 10, 52454, 2, 214057, 10, 0, 0
input/Spd_RF2_80_93_1411.txt, 7.13333, 1, 0, 17, 16, 0, 372815, 10, 0, 0
input/Spd_RF2_80_93_1419.txt, 7.33333, 1, 0, 18, 43, 0, 353893, 10, 0, 0
input/Spd_RF2_80_93_1427.txt, 7.20000, 1, 0, 17, 50, 0, 358889, 10, 0, 0
input/Spd_RF2_80_93_1435.txt, 7.16667, 1, 0, 16, 25, 0, 360324, 10, 0, 0
input/Spd_RF2_80_93_1443.txt, 7.55000, 1, 0, 20, 36, 0, 359017, 10, 0, 0
